order_id,order_date,customer_id,warehouse_id,warehouse_name,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,order_status,promised_ship_date,actual_ship_date,delay_days
8008425,2025-06-29,ACC0096,W3,Pune Regional,SKU00123,Adhesives & Sealant - Type 15,Adhesives & Sealants,10,773.18,0,7731.8,fulfilled,2025-07-06,2025-07-06,0
8008426,2025-06-29,ACC0133,W4,Hyderabad DC,SKU00090,Plumbing Supplie - Type 14,Plumbing Supplies,9,1166.16,0,10495.44,fulfilled,2025-07-01,2025-07-01,0
8008426,2025-06-29,ACC0133,W4,Hyderabad DC,SKU00056,Power Tool - Type 14,Power Tools,21,16224.27,6,320267.09,fulfilled,2025-07-01,2025-07-01,0
8008427,2025-06-29,ACC0016,W4,Hyderabad DC,SKU00100,Pipes & Fitting - Type 7,Pipes & Fittings,11,781.33,0,8594.63,fulfilled,2025-07-01,2025-07-01,0
8008427,2025-06-29,ACC0016,W4,Hyderabad DC,SKU00080,Plumbing Supplie - Type 4,Plumbing Supplies,5,715.42,0,3577.1,fulfilled,2025-07-01,2025-07-01,0
8008427,2025-06-29,ACC0016,W4,Hyderabad DC,SKU00033,Hand Tool - Type 8,Hand Tools,14,530.34,0,7424.76,fulfilled,2025-07-01,2025-07-01,0
8008428,2025-06-29,ACC0091,W4,Hyderabad DC,SKU00046,Power Tool - Type 4,Power Tools,10,14565.72,0,145657.2,fulfilled,2025-07-08,2025-07-08,0
8008429,2025-06-30,ACC0229,W1,Bengaluru North DC,SKU00063,Safety Equipment - Type 1,Safety Equipment,24,2262.8,6,51048.77,fulfilled,2025-07-03,2025-07-03,0
8008429,2025-06-30,ACC0229,W1,Bengaluru North DC,SKU00050,Power Tool - Type 8,Power Tools,9,7320.1,0,65880.9,fulfilled,2025-07-03,2025-07-03,0
8008429,2025-06-30,ACC0229,W1,Bengaluru North DC,SKU00072,Safety Equipment - Type 10,Safety Equipment,11,1807.76,0,19885.36,fulfilled,2025-07-03,2025-07-03,0
8008429,2025-06-30,ACC0229,W1,Bengaluru North DC,SKU00155,Industrial Lighting - Type 15,Industrial Lighting,10,718.6,0,7186.0,fulfilled,2025-07-03,2025-07-03,0
8008430,2025-06-30,ACC0141,W1,Bengaluru North DC,SKU00082,Plumbing Supplie - Type 6,Plumbing Supplies,3,1366.77,0,4100.31,fulfilled,2025-07-04,2025-07-04,0
8008431,2025-06-30,ACC0179,W1,Bengaluru North DC,SKU00153,Industrial Lighting - Type 13,Industrial Lighting,22,307.28,6,6354.55,fulfilled,2025-07-04,2025-07-04,0
8008432,2025-06-30,ACC0201,W1,Bengaluru North DC,SKU00004,Fastener - Type 4,Fasteners,185,22.05,12,3589.74,fulfilled,2025-07-09,2025-07-09,0
8008432,2025-06-30,ACC0201,W1,Bengaluru North DC,SKU00021,Electrical Component - Type 9,Electrical Components,20,965.87,0,19317.4,fulfilled,2025-07-09,2025-07-09,0
8008433,2025-06-30,ACC0137,W1,Bengaluru North DC,SKU00044,Power Tool - Type 2,Power Tools,12,20335.94,0,244031.28,fulfilled,2025-07-02,2025-07-02,0
8008434,2025-06-30,ACC0057,W2,Chennai Hub,SKU00076,Safety Equipment - Type 14,Safety Equipment,7,1491.57,0,10440.99,fulfilled,2025-07-03,2025-07-03,0
8008434,2025-06-30,ACC0057,W2,Chennai Hub,SKU00028,Hand Tool - Type 3,Hand Tools,22,2065.62,6,42717.02,fulfilled,2025-07-03,2025-07-03,0
8008435,2025-06-30,ACC0132,W3,Pune Regional,SKU00125,Adhesives & Sealant - Type 17,Adhesives & Sealants,17,105.05,0,1785.85,fulfilled,2025-07-07,2025-07-07,0
8008435,2025-06-30,ACC0132,W3,Pune Regional,SKU00065,Safety Equipment - Type 3,Safety Equipment,20,2076.74,0,41534.8,fulfilled,2025-07-07,2025-07-07,0
8008436,2025-06-30,ACC0053,W3,Pune Regional,SKU00154,Industrial Lighting - Type 14,Industrial Lighting,20,4701.52,0,94030.4,fulfilled,2025-07-09,2025-07-09,0
8008437,2025-06-30,ACC0104,W4,Hyderabad DC,SKU00063,Safety Equipment - Type 1,Safety Equipment,19,2262.8,0,42993.2,fulfilled,2025-07-02,2025-07-02,0
8008437,2025-06-30,ACC0104,W4,Hyderabad DC,SKU00132,Bearing - Type 6,Bearings,89,1126.68,12,88241.58,fulfilled,2025-07-02,2025-07-02,0
8008438,2025-06-30,ACC0259,W4,Hyderabad DC,SKU00003,Fastener - Type 3,Fasteners,162,32.14,12,4581.88,fulfilled,2025-07-09,2025-07-11,2
8008438,2025-06-30,ACC0259,W4,Hyderabad DC,SKU00111,Adhesives & Sealant - Type 3,Adhesives & Sealants,12,572.81,0,6873.72,fulfilled,2025-07-09,2025-07-11,2
8008438,2025-06-30,ACC0259,W4,Hyderabad DC,SKU00097,Pipes & Fitting - Type 4,Pipes & Fittings,23,915.23,6,19787.27,fulfilled,2025-07-09,2025-07-11,2
8008439,2025-06-30,ACC0257,W4,Hyderabad DC,SKU00050,Power Tool - Type 8,Power Tools,17,7320.1,0,124441.7,fulfilled,2025-07-07,2025-07-07,0
8008440,2025-07-01,ACC0222,W1,Bengaluru North DC,SKU00065,Safety Equipment - Type 3,Safety Equipment,23,2076.74,6,44899.12,fulfilled,2025-07-04,2025-07-04,0
8008441,2025-07-01,ACC0229,W1,Bengaluru North DC,SKU00048,Power Tool - Type 6,Power Tools,10,14513.9,0,145139.0,fulfilled,2025-07-03,2025-07-03,0
8008441,2025-07-01,ACC0229,W1,Bengaluru North DC,SKU00054,Power Tool - Type 12,Power Tools,17,8259.22,0,140406.74,fulfilled,2025-07-03,2025-07-03,0
8008441,2025-07-01,ACC0229,W1,Bengaluru North DC,SKU00136,Bearing - Type 10,Bearings,158,609.51,12,84746.27,fulfilled,2025-07-03,2025-07-03,0
8008441,2025-07-01,ACC0229,W1,Bengaluru North DC,SKU00060,Power Tool - Type 18,Power Tools,8,3870.07,0,30960.56,fulfilled,2025-07-03,2025-07-03,0
8008441,2025-07-01,ACC0229,W1,Bengaluru North DC,SKU00088,Plumbing Supplie - Type 12,Plumbing Supplies,13,754.25,0,9805.25,fulfilled,2025-07-03,2025-07-03,0
8008442,2025-07-01,ACC0075,W1,Bengaluru North DC,SKU00032,Hand Tool - Type 7,Hand Tools,23,2125.62,6,45955.9,fulfilled,2025-07-09,2025-07-12,3
8008442,2025-07-01,ACC0075,W1,Bengaluru North DC,SKU00142,Industrial Lighting - Type 2,Industrial Lighting,7,2426.5,0,16985.5,fulfilled,2025-07-09,2025-07-12,3
8008442,2025-07-01,ACC0075,W1,Bengaluru North DC,SKU00099,Pipes & Fitting - Type 6,Pipes & Fittings,21,804.31,6,15877.08,fulfilled,2025-07-09,2025-07-12,3
8008443,2025-07-01,ACC0257,W2,Chennai Hub,SKU00069,Safety Equipment - Type 7,Safety Equipment,14,1713.08,0,23983.12,fulfilled,2025-07-05,2025-07-05,0
8008444,2025-07-01,ACC0212,W2,Chennai Hub,SKU00120,Adhesives & Sealant - Type 12,Adhesives & Sealants,18,447.06,0,8047.08,fulfilled,2025-07-10,2025-07-10,0
8008444,2025-07-01,ACC0212,W2,Chennai Hub,SKU00063,Safety Equipment - Type 1,Safety Equipment,3,2262.8,0,6788.4,fulfilled,2025-07-10,2025-07-10,0
8008444,2025-07-01,ACC0212,W2,Chennai Hub,SKU00152,Industrial Lighting - Type 12,Industrial Lighting,9,1072.41,0,9651.69,fulfilled,2025-07-10,2025-07-10,0
8008444,2025-07-01,ACC0212,W2,Chennai Hub,SKU00131,Bearing - Type 5,Bearings,195,2908.72,12,499136.35,fulfilled,2025-07-10,2025-07-10,0
8008445,2025-07-01,ACC0081,W2,Chennai Hub,SKU00090,Plumbing Supplie - Type 14,Plumbing Supplies,3,1166.16,0,3498.48,fulfilled,2025-07-03,2025-07-03,0
8008446,2025-07-01,ACC0150,W2,Chennai Hub,SKU00023,Electrical Component - Type 11,Electrical Components,15,562.11,0,8431.65,fulfilled,2025-07-10,2025-07-10,0
8008447,2025-07-01,ACC0158,W2,Chennai Hub,SKU00086,Plumbing Supplie - Type 10,Plumbing Supplies,1,639.44,0,639.44,fulfilled,2025-07-05,2025-07-05,0
8008447,2025-07-01,ACC0158,W2,Chennai Hub,SKU00102,Pipes & Fitting - Type 9,Pipes & Fittings,16,1201.61,0,19225.76,fulfilled,2025-07-05,2025-07-05,0
8008447,2025-07-01,ACC0158,W2,Chennai Hub,SKU00076,Safety Equipment - Type 14,Safety Equipment,17,1491.57,0,25356.69,fulfilled,2025-07-05,2025-07-05,0
8008448,2025-07-01,ACC0172,W3,Pune Regional,SKU00138,Bearing - Type 12,Bearings,100,1563.0,12,137544.0,cancelled,2025-07-04,,0
8008449,2025-07-01,ACC0229,W3,Pune Regional,SKU00029,Hand Tool - Type 4,Hand Tools,13,2473.71,0,32158.23,fulfilled,2025-07-08,2025-07-08,0
8008449,2025-07-01,ACC0229,W3,Pune Regional,SKU00112,Adhesives & Sealant - Type 4,Adhesives & Sealants,2,370.09,0,740.18,fulfilled,2025-07-08,2025-07-08,0
8008449,2025-07-01,ACC0229,W3,Pune Regional,SKU00072,Safety Equipment - Type 10,Safety Equipment,17,1807.76,0,30731.92,fulfilled,2025-07-08,2025-07-08,0
8008450,2025-07-01,ACC0144,W3,Pune Regional,SKU00146,Industrial Lighting - Type 6,Industrial Lighting,5,5543.2,0,27716.0,fulfilled,2025-07-06,2025-07-06,0
8008451,2025-07-01,ACC0198,W4,Hyderabad DC,SKU00105,Pipes & Fitting - Type 12,Pipes & Fittings,23,1859.26,6,40197.2,fulfilled,2025-07-03,2025-07-03,0
8008451,2025-07-01,ACC0198,W4,Hyderabad DC,SKU00058,Power Tool - Type 16,Power Tools,1,10835.51,0,10835.51,fulfilled,2025-07-03,2025-07-03,0
8008452,2025-07-01,ACC0065,W4,Hyderabad DC,SKU00013,Electrical Component - Type 1,Electrical Components,23,496.48,6,10733.9,fulfilled,2025-07-04,2025-07-04,0
8008452,2025-07-01,ACC0065,W4,Hyderabad DC,SKU00087,Plumbing Supplie - Type 11,Plumbing Supplies,7,1169.45,0,8186.15,fulfilled,2025-07-04,2025-07-04,0
8008452,2025-07-01,ACC0065,W4,Hyderabad DC,SKU00097,Pipes & Fitting - Type 4,Pipes & Fittings,20,915.23,0,18304.6,fulfilled,2025-07-04,2025-07-04,0
8008452,2025-07-01,ACC0065,W4,Hyderabad DC,SKU00039,Hand Tool - Type 14,Hand Tools,17,1122.18,0,19077.06,fulfilled,2025-07-04,2025-07-04,0
8008453,2025-07-01,ACC0157,W4,Hyderabad DC,SKU00094,Pipes & Fitting - Type 1,Pipes & Fittings,24,746.48,6,16840.59,fulfilled,2025-07-03,2025-07-03,0
8008454,2025-07-01,ACC0104,W4,Hyderabad DC,SKU00102,Pipes & Fitting - Type 9,Pipes & Fittings,24,1201.61,6,27108.32,fulfilled,2025-07-03,2025-07-07,4
8008455,2025-07-02,ACC0042,W1,Bengaluru North DC,SKU00131,Bearing - Type 5,Bearings,162,2908.72,12,414667.12,fulfilled,2025-07-08,2025-07-08,0
8008455,2025-07-02,ACC0042,W1,Bengaluru North DC,SKU00106,Pipes & Fitting - Type 13,Pipes & Fittings,11,1198.61,0,13184.71,fulfilled,2025-07-08,2025-07-08,0
8008455,2025-07-02,ACC0042,W1,Bengaluru North DC,SKU00071,Safety Equipment - Type 9,Safety Equipment,6,2353.96,0,14123.76,fulfilled,2025-07-08,2025-07-08,0
8008456,2025-07-02,ACC0199,W1,Bengaluru North DC,SKU00055,Power Tool - Type 13,Power Tools,15,2062.81,0,30942.15,fulfilled,2025-07-09,2025-07-09,0
8008457,2025-07-02,ACC0172,W2,Chennai Hub,SKU00033,Hand Tool - Type 8,Hand Tools,24,530.34,6,11964.47,fulfilled,2025-07-11,2025-07-11,0
8008457,2025-07-02,ACC0172,W2,Chennai Hub,SKU00061,Power Tool - Type 19,Power Tools,16,12036.28,0,192580.48,fulfilled,2025-07-11,2025-07-11,0
8008458,2025-07-02,ACC0049,W2,Chennai Hub,SKU00138,Bearing - Type 12,Bearings,67,1563.0,12,92154.48,fulfilled,2025-07-11,2025-07-11,0
8008458,2025-07-02,ACC0049,W2,Chennai Hub,SKU00055,Power Tool - Type 13,Power Tools,21,2062.81,6,40719.87,fulfilled,2025-07-11,2025-07-11,0
8008458,2025-07-02,ACC0049,W2,Chennai Hub,SKU00104,Pipes & Fitting - Type 11,Pipes & Fittings,7,150.39,0,1052.73,fulfilled,2025-07-11,2025-07-11,0
8008458,2025-07-02,ACC0049,W2,Chennai Hub,SKU00110,Adhesives & Sealant - Type 2,Adhesives & Sealants,21,349.16,6,6892.42,fulfilled,2025-07-11,2025-07-11,0
8008459,2025-07-02,ACC0181,W3,Pune Regional,SKU00112,Adhesives & Sealant - Type 4,Adhesives & Sealants,23,370.09,6,8001.35,fulfilled,2025-07-04,2025-07-04,0
8008459,2025-07-02,ACC0181,W3,Pune Regional,SKU00070,Safety Equipment - Type 8,Safety Equipment,23,177.24,6,3831.93,fulfilled,2025-07-04,2025-07-04,0
8008460,2025-07-02,ACC0057,W4,Hyderabad DC,SKU00018,Electrical Component - Type 6,Electrical Components,10,910.47,0,9104.7,fulfilled,2025-07-07,2025-07-07,0
8008460,2025-07-02,ACC0057,W4,Hyderabad DC,SKU00123,Adhesives & Sealant - Type 15,Adhesives & Sealants,9,773.18,0,6958.62,fulfilled,2025-07-07,2025-07-07,0
8008461,2025-07-02,ACC0079,W4,Hyderabad DC,SKU00125,Adhesives & Sealant - Type 17,Adhesives & Sealants,6,105.05,0,630.3,fulfilled,2025-07-07,2025-07-07,0
8008461,2025-07-02,ACC0079,W4,Hyderabad DC,SKU00148,Industrial Lighting - Type 8,Industrial Lighting,5,3789.44,0,18947.2,fulfilled,2025-07-07,2025-07-07,0
8008461,2025-07-02,ACC0079,W4,Hyderabad DC,SKU00015,Electrical Component - Type 3,Electrical Components,17,817.18,0,13892.06,fulfilled,2025-07-07,2025-07-07,0
8008462,2025-07-03,ACC0204,W1,Bengaluru North DC,SKU00056,Power Tool - Type 14,Power Tools,11,16224.27,0,178466.97,fulfilled,2025-07-12,2025-07-12,0
8008462,2025-07-03,ACC0204,W1,Bengaluru North DC,SKU00124,Adhesives & Sealant - Type 16,Adhesives & Sealants,22,672.19,6,13900.89,fulfilled,2025-07-12,2025-07-12,0
8008463,2025-07-03,ACC0234,W1,Bengaluru North DC,SKU00044,Power Tool - Type 2,Power Tools,12,20335.94,0,244031.28,fulfilled,2025-07-07,2025-07-08,1
8008463,2025-07-03,ACC0234,W1,Bengaluru North DC,SKU00151,Industrial Lighting - Type 11,Industrial Lighting,24,3058.25,6,68994.12,fulfilled,2025-07-07,2025-07-08,1
8008463,2025-07-03,ACC0234,W1,Bengaluru North DC,SKU00026,Hand Tool - Type 1,Hand Tools,20,727.36,0,14547.2,fulfilled,2025-07-07,2025-07-08,1
8008463,2025-07-03,ACC0234,W1,Bengaluru North DC,SKU00117,Adhesives & Sealant - Type 9,Adhesives & Sealants,13,276.7,0,3597.1,fulfilled,2025-07-07,2025-07-08,1
8008464,2025-07-03,ACC0087,W1,Bengaluru North DC,SKU00110,Adhesives & Sealant - Type 2,Adhesives & Sealants,19,349.16,0,6634.04,fulfilled,2025-07-09,2025-07-09,0
8008464,2025-07-03,ACC0087,W1,Bengaluru North DC,SKU00051,Power Tool - Type 9,Power Tools,7,16829.08,0,117803.56,fulfilled,2025-07-09,2025-07-09,0
8008464,2025-07-03,ACC0087,W1,Bengaluru North DC,SKU00155,Industrial Lighting - Type 15,Industrial Lighting,24,718.6,6,16211.62,fulfilled,2025-07-09,2025-07-09,0
8008464,2025-07-03,ACC0087,W1,Bengaluru North DC,SKU00033,Hand Tool - Type 8,Hand Tools,7,530.34,0,3712.38,fulfilled,2025-07-09,2025-07-09,0
8008465,2025-07-03,ACC0259,W1,Bengaluru North DC,SKU00024,Electrical Component - Type 12,Electrical Components,18,646.28,0,11633.04,fulfilled,2025-07-09,2025-07-09,0
8008466,2025-07-03,ACC0216,W1,Bengaluru North DC,SKU00147,Industrial Lighting - Type 7,Industrial Lighting,15,3998.38,0,59975.7,fulfilled,2025-07-08,2025-07-08,0
8008467,2025-07-03,ACC0198,W2,Chennai Hub,SKU00088,Plumbing Supplie - Type 12,Plumbing Supplies,18,754.25,0,13576.5,fulfilled,2025-07-09,2025-07-09,0
8008468,2025-07-03,ACC0117,W2,Chennai Hub,SKU00066,Safety Equipment - Type 4,Safety Equipment,17,2275.12,0,38677.04,fulfilled,2025-07-07,2025-07-07,0
8008468,2025-07-03,ACC0117,W2,Chennai Hub,SKU00061,Power Tool - Type 19,Power Tools,5,12036.28,0,60181.4,fulfilled,2025-07-07,2025-07-07,0
8008468,2025-07-03,ACC0117,W2,Chennai Hub,SKU00104,Pipes & Fitting - Type 11,Pipes & Fittings,22,150.39,6,3110.07,fulfilled,2025-07-07,2025-07-07,0
8008469,2025-07-03,ACC0227,W2,Chennai Hub,SKU00002,Fastener - Type 2,Fasteners,176,34.69,12,5372.79,fulfilled,2025-07-07,2025-07-07,0
8008470,2025-07-03,ACC0003,W2,Chennai Hub,SKU00090,Plumbing Supplie - Type 14,Plumbing Supplies,12,1166.16,0,13993.92,fulfilled,2025-07-09,2025-07-09,0
8008471,2025-07-03,ACC0121,W2,Chennai Hub,SKU00018,Electrical Component - Type 6,Electrical Components,17,910.47,0,15477.99,cancelled,2025-07-10,,0
8008472,2025-07-03,ACC0098,W2,Chennai Hub,SKU00081,Plumbing Supplie - Type 5,Plumbing Supplies,1,1181.35,0,1181.35,fulfilled,2025-07-09,2025-07-12,3
8008472,2025-07-03,ACC0098,W2,Chennai Hub,SKU00038,Hand Tool - Type 13,Hand Tools,16,298.46,0,4775.36,fulfilled,2025-07-09,2025-07-12,3
8008472,2025-07-03,ACC0098,W2,Chennai Hub,SKU00028,Hand Tool - Type 3,Hand Tools,6,2065.62,0,12393.72,fulfilled,2025-07-09,2025-07-12,3
8008473,2025-07-03,ACC0044,W3,Pune Regional,SKU00038,Hand Tool - Type 13,Hand Tools,12,298.46,0,3581.52,fulfilled,2025-07-10,2025-07-10,0
8008474,2025-07-03,ACC0240,W3,Pune Regional,SKU00014,Electrical Component - Type 2,Electrical Components,4,618.06,0,2472.24,fulfilled,2025-07-10,2025-07-10,0
8008474,2025-07-03,ACC0240,W3,Pune Regional,SKU00065,Safety Equipment - Type 3,Safety Equipment,10,2076.74,0,20767.4,fulfilled,2025-07-10,2025-07-10,0
8008474,2025-07-03,ACC0240,W3,Pune Regional,SKU00041,Hand Tool - Type 16,Hand Tools,5,2122.16,0,10610.8,fulfilled,2025-07-10,2025-07-10,0
8008475,2025-07-03,ACC0179,W3,Pune Regional,SKU00131,Bearing - Type 5,Bearings,192,2908.72,12,491457.33,fulfilled,2025-07-07,2025-07-07,0
8008475,2025-07-03,ACC0179,W3,Pune Regional,SKU00115,Adhesives & Sealant - Type 7,Adhesives & Sealants,6,694.39,0,4166.34,fulfilled,2025-07-07,2025-07-07,0
8008475,2025-07-03,ACC0179,W3,Pune Regional,SKU00029,Hand Tool - Type 4,Hand Tools,17,2473.71,0,42053.07,fulfilled,2025-07-07,2025-07-07,0
8008476,2025-07-03,ACC0136,W3,Pune Regional,SKU00092,Plumbing Supplie - Type 16,Plumbing Supplies,4,1436.31,0,5745.24,fulfilled,2025-07-12,2025-07-12,0
8008476,2025-07-03,ACC0136,W3,Pune Regional,SKU00151,Industrial Lighting - Type 11,Industrial Lighting,6,3058.25,0,18349.5,fulfilled,2025-07-12,2025-07-12,0
8008477,2025-07-03,ACC0111,W4,Hyderabad DC,SKU00101,Pipes & Fitting - Type 8,Pipes & Fittings,13,106.85,0,1389.05,fulfilled,2025-07-09,2025-07-09,0
8008477,2025-07-03,ACC0111,W4,Hyderabad DC,SKU00153,Industrial Lighting - Type 13,Industrial Lighting,17,307.28,0,5223.76,fulfilled,2025-07-09,2025-07-09,0
8008478,2025-07-03,ACC0105,W4,Hyderabad DC,SKU00139,Bearing - Type 13,Bearings,161,3242.38,12,459380.4,fulfilled,2025-07-07,2025-07-07,0
8008478,2025-07-03,ACC0105,W4,Hyderabad DC,SKU00149,Industrial Lighting - Type 9,Industrial Lighting,12,4345.5,0,52146.0,fulfilled,2025-07-07,2025-07-07,0
8008478,2025-07-03,ACC0105,W4,Hyderabad DC,SKU00059,Power Tool - Type 17,Power Tools,3,11574.75,0,34724.25,fulfilled,2025-07-07,2025-07-07,0
8008479,2025-07-04,ACC0220,W1,Bengaluru North DC,SKU00083,Plumbing Supplie - Type 7,Plumbing Supplies,15,393.12,0,5896.8,fulfilled,2025-07-08,2025-07-08,0
8008479,2025-07-04,ACC0220,W1,Bengaluru North DC,SKU00001,Fastener - Type 1,Fasteners,56,9.81,12,483.44,fulfilled,2025-07-08,2025-07-08,0
8008480,2025-07-04,ACC0229,W1,Bengaluru North DC,SKU00073,Safety Equipment - Type 11,Safety Equipment,11,2779.33,0,30572.63,fulfilled,2025-07-08,2025-07-08,0
8008480,2025-07-04,ACC0229,W1,Bengaluru North DC,SKU00002,Fastener - Type 2,Fasteners,10,34.69,0,346.9,fulfilled,2025-07-08,2025-07-08,0
8008481,2025-07-04,ACC0198,W2,Chennai Hub,SKU00149,Industrial Lighting - Type 9,Industrial Lighting,11,4345.5,0,47800.5,fulfilled,2025-07-09,2025-07-09,0
8008481,2025-07-04,ACC0198,W2,Chennai Hub,SKU00080,Plumbing Supplie - Type 4,Plumbing Supplies,9,715.42,0,6438.78,fulfilled,2025-07-09,2025-07-09,0
8008481,2025-07-04,ACC0198,W2,Chennai Hub,SKU00027,Hand Tool - Type 2,Hand Tools,24,1514.59,6,34169.15,fulfilled,2025-07-09,2025-07-09,0
8008481,2025-07-04,ACC0198,W2,Chennai Hub,SKU00106,Pipes & Fitting - Type 13,Pipes & Fittings,16,1198.61,0,19177.76,fulfilled,2025-07-09,2025-07-09,0
8008482,2025-07-04,ACC0088,W2,Chennai Hub,SKU00062,Power Tool - Type 20,Power Tools,23,19814.89,6,428397.92,fulfilled,2025-07-10,2025-07-10,0
8008482,2025-07-04,ACC0088,W2,Chennai Hub,SKU00058,Power Tool - Type 16,Power Tools,19,10835.51,0,205874.69,fulfilled,2025-07-10,2025-07-10,0
8008482,2025-07-04,ACC0088,W2,Chennai Hub,SKU00004,Fastener - Type 4,Fasteners,132,22.05,12,2561.33,fulfilled,2025-07-10,2025-07-10,0
8008482,2025-07-04,ACC0088,W2,Chennai Hub,SKU00135,Bearing - Type 9,Bearings,96,3365.66,12,284330.96,fulfilled,2025-07-10,2025-07-10,0
8008482,2025-07-04,ACC0088,W2,Chennai Hub,SKU00033,Hand Tool - Type 8,Hand Tools,13,530.34,0,6894.42,fulfilled,2025-07-10,2025-07-10,0
8008483,2025-07-04,ACC0107,W2,Chennai Hub,SKU00146,Industrial Lighting - Type 6,Industrial Lighting,20,5543.2,0,110864.0,fulfilled,2025-07-07,2025-07-07,0
8008483,2025-07-04,ACC0107,W2,Chennai Hub,SKU00132,Bearing - Type 6,Bearings,103,1126.68,12,102122.28,fulfilled,2025-07-07,2025-07-07,0
8008483,2025-07-04,ACC0107,W2,Chennai Hub,SKU00047,Power Tool - Type 5,Power Tools,15,20414.89,0,306223.35,fulfilled,2025-07-07,2025-07-07,0
8008484,2025-07-04,ACC0099,W3,Pune Regional,SKU00126,Adhesives & Sealant - Type 18,Adhesives & Sealants,2,534.96,0,1069.92,fulfilled,2025-07-11,2025-07-11,0
8008485,2025-07-04,ACC0163,W3,Pune Regional,SKU00058,Power Tool - Type 16,Power Tools,24,10835.51,6,244449.11,fulfilled,2025-07-10,2025-07-12,2
8008486,2025-07-04,ACC0248,W4,Hyderabad DC,SKU00095,Pipes & Fitting - Type 2,Pipes & Fittings,24,1460.27,6,32943.69,fulfilled,2025-07-09,2025-07-09,0
8008486,2025-07-04,ACC0248,W4,Hyderabad DC,SKU00151,Industrial Lighting - Type 11,Industrial Lighting,17,3058.25,0,51990.25,fulfilled,2025-07-09,2025-07-09,0
8008487,2025-07-04,ACC0061,W4,Hyderabad DC,SKU00074,Safety Equipment - Type 12,Safety Equipment,19,1813.35,0,34453.65,fulfilled,2025-07-08,2025-07-08,0
8008487,2025-07-04,ACC0061,W4,Hyderabad DC,SKU00038,Hand Tool - Type 13,Hand Tools,1,298.46,0,298.46,fulfilled,2025-07-08,2025-07-08,0
8008488,2025-07-04,ACC0071,W4,Hyderabad DC,SKU00095,Pipes & Fitting - Type 2,Pipes & Fittings,12,1460.27,0,17523.24,fulfilled,2025-07-06,2025-07-06,0
8008488,2025-07-04,ACC0071,W4,Hyderabad DC,SKU00093,Plumbing Supplie - Type 17,Plumbing Supplies,4,791.97,0,3167.88,fulfilled,2025-07-06,2025-07-06,0
8008488,2025-07-04,ACC0071,W4,Hyderabad DC,SKU00026,Hand Tool - Type 1,Hand Tools,15,727.36,0,10910.4,fulfilled,2025-07-06,2025-07-06,0
8008489,2025-07-05,ACC0144,W1,Bengaluru North DC,SKU00045,Power Tool - Type 3,Power Tools,18,21133.03,0,380394.54,fulfilled,2025-07-12,2025-07-15,3
8008489,2025-07-05,ACC0144,W1,Bengaluru North DC,SKU00109,Adhesives & Sealant - Type 1,Adhesives & Sealants,20,617.15,0,12343.0,fulfilled,2025-07-12,2025-07-15,3
8008489,2025-07-05,ACC0144,W1,Bengaluru North DC,SKU00034,Hand Tool - Type 9,Hand Tools,10,481.0,0,4810.0,fulfilled,2025-07-12,2025-07-15,3
8008489,2025-07-05,ACC0144,W1,Bengaluru North DC,SKU00004,Fastener - Type 4,Fasteners,17,22.05,0,374.85,fulfilled,2025-07-12,2025-07-15,3
8008490,2025-07-05,ACC0193,W2,Chennai Hub,SKU00035,Hand Tool - Type 10,Hand Tools,5,1718.57,0,8592.85,fulfilled,2025-07-09,2025-07-09,0
8008490,2025-07-05,ACC0193,W2,Chennai Hub,SKU00112,Adhesives & Sealant - Type 4,Adhesives & Sealants,7,370.09,0,2590.63,fulfilled,2025-07-09,2025-07-09,0
8008491,2025-07-05,ACC0017,W3,Pune Regional,SKU00134,Bearing - Type 8,Bearings,62,901.8,12,49202.21,fulfilled,2025-07-09,2025-07-09,0
8008491,2025-07-05,ACC0017,W3,Pune Regional,SKU00086,Plumbing Supplie - Type 10,Plumbing Supplies,19,639.44,0,12149.36,fulfilled,2025-07-09,2025-07-09,0
8008492,2025-07-05,ACC0245,W3,Pune Regional,SKU00024,Electrical Component - Type 12,Electrical Components,2,646.28,0,1292.56,fulfilled,2025-07-13,2025-07-13,0
8008492,2025-07-05,ACC0245,W3,Pune Regional,SKU00146,Industrial Lighting - Type 6,Industrial Lighting,23,5543.2,6,119843.98,fulfilled,2025-07-13,2025-07-13,0
8008492,2025-07-05,ACC0245,W3,Pune Regional,SKU00077,Plumbing Supplie - Type 1,Plumbing Supplies,18,1180.82,0,21254.76,fulfilled,2025-07-13,2025-07-13,0
8008493,2025-07-05,ACC0010,W3,Pune Regional,SKU00109,Adhesives & Sealant - Type 1,Adhesives & Sealants,6,617.15,0,3702.9,fulfilled,2025-07-08,2025-07-08,0
8008494,2025-07-05,ACC0035,W4,Hyderabad DC,SKU00145,Industrial Lighting - Type 5,Industrial Lighting,8,5606.8,0,44854.4,fulfilled,2025-07-08,2025-07-08,0
8008494,2025-07-05,ACC0035,W4,Hyderabad DC,SKU00018,Electrical Component - Type 6,Electrical Components,20,910.47,0,18209.4,fulfilled,2025-07-08,2025-07-08,0
8008494,2025-07-05,ACC0035,W4,Hyderabad DC,SKU00112,Adhesives & Sealant - Type 4,Adhesives & Sealants,16,370.09,0,5921.44,fulfilled,2025-07-08,2025-07-08,0
